,epoch,loss,energy_mean,energy_std,GS,CI,HF,proposal_width,acceptance_rate,walltime,l2norm,l2norm_energy_grad,alpha,mu,max_update,module,module_name,pi,use_kfac,damping,adapt_damping,damping_adapt_interval,damping_adapt_decay,min_damping,max_damping,l2_reg,gamma,adapt_gamma,gamma_adapt_interval,gamma_adapt_decay,min_gamma,max_gamma,max_epsilon,epsilon,rho,step,precondition_method,quadratic_model,number_of_minres_it,effective_gradients,use_kl_clipping,norm_constraint,kl_max,log_rho,qmodel_change,loss_change
653,653,8.034003258217126e-05,0.5968787670135498,0.0003770824696402997,2.0,0.5990672369459673,0.8140145540237427,0.6461116075515747,0.482666015625,0.7671895239982405,0.0029127553571015596,0.14735445380210876,-0.38211527466773987,0.017030702903866768,0.0011416877387091517,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,654,VMC,VMC,50,False,False,0.01,1.0,7.0174665451049805,-1.9073486e-06,-0.0021230578
654,654,8.674182754475623e-05,0.5969574451446533,0.0005978779518045485,2.0,0.5990672369459673,0.8140145540237427,0.6371326446533203,0.4921875,0.774558352000895,0.0018735675839707255,0.19982826709747314,-0.31407856941223145,-0.01771673560142517,0.0005810966249555349,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,655,VMC,VMC,50,False,False,0.01,1.0,7.0174665451049805,-1.9073486e-06,-0.0021230578
655,655,0.0006604866939596832,0.5963082313537598,0.0007538922363892198,2.0,0.5990672369459673,0.8140145540237427,0.6559691429138184,0.501708984375,1.2037526320018515,0.001896329689770937,0.15372510254383087,-0.3649299442768097,0.02376045100390911,0.0008122610743157566,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,656,VMC,VMC,50,False,False,0.01,1.0,7.187559127807617,-5.9604645e-07,-0.0008069277
656,656,1.4451361494138837e-06,0.5974332690238953,0.00046118817408569157,2.0,0.5990672369459673,0.8140145540237427,0.6350371241569519,0.4970703125,0.768955855997774,0.002193431369960308,0.10240586847066879,-0.3417726755142212,0.1843387484550476,0.0007833762792870402,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,657,VMC,VMC,50,False,False,0.01,1.0,7.187559127807617,-5.9604645e-07,-0.0008069277
657,657,0.0027486367616802454,0.5944879651069641,0.0008910490432754159,2.0,0.5990672369459673,0.8140145540237427,0.623298168182373,0.5029296875,0.7618474890005018,0.0036054986994713545,0.211187943816185,-0.3117506504058838,0.08576656132936478,0.001352471299469471,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,658,VMC,VMC,50,False,False,0.01,1.0,7.187559127807617,-5.9604645e-07,-0.0008069277
658,658,-0.00039167149225249887,0.5964248180389404,0.0006102145416662097,2.0,0.5990672369459673,0.8140145540237427,0.6543810367584229,0.499755859375,0.7582662899985735,0.0028832785319536924,0.21206147968769073,-0.33635181188583374,0.13210637867450714,0.0008854354964569211,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,659,VMC,VMC,50,False,False,0.01,1.0,7.187559127807617,-5.9604645e-07,-0.0008069277
659,659,0.0009739872766658664,0.5963622331619263,0.0005172789096832275,2.0,0.5990672369459673,0.8140145540237427,0.6578405499458313,0.50341796875,0.7705385010012833,0.002256482606753707,0.2975999116897583,-0.3464260399341583,0.17534203827381134,0.0006010847282595932,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,660,VMC,VMC,50,False,False,0.01,1.0,7.187559127807617,-5.9604645e-07,-0.0008069277
660,660,0.0009585234802216291,0.5956040620803833,0.0006865576724521816,2.0,0.5990672369459673,0.8140145540237427,0.6457517147064209,0.5009765625,1.2145276339979318,0.0028337445110082626,0.2472584843635559,-0.34661057591438293,0.0645274966955185,0.0008769052801653743,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,661,VMC,VMC,50,False,False,0.01,1.0,7.253121376037598,-1.3709068e-06,-0.0019741654
661,661,0.0005191468517296016,0.5963985919952393,0.0004979405202902853,2.0,0.5990672369459673,0.8140145540237427,0.6097994446754456,0.484375,0.7693727480000234,0.004031555727124214,0.42874875664711,-0.3951035737991333,0.12511958181858063,0.0016998292412608862,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,662,VMC,VMC,50,False,False,0.01,1.0,7.253121376037598,-1.3709068e-06,-0.0019741654
662,662,0.0005221028113737702,0.5962324738502502,0.00071053730789572,2.0,0.5990672369459673,0.8140145540237427,0.6361667513847351,0.4951171875,0.7604420259995095,0.002674767980352044,0.25744131207466125,-0.40060827136039734,0.11462240666151047,0.0012527944054454565,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,663,VMC,VMC,50,False,False,0.01,1.0,7.253121376037598,-1.3709068e-06,-0.0019741654
663,663,0.0010522399097681046,0.5955237150192261,0.0008128032204695046,2.0,0.5990672369459673,0.8140145540237427,0.655320405960083,0.504150390625,0.7637177030010207,0.002048735274001956,0.15144604444503784,-0.32591548562049866,0.12065871804952621,0.0008864001138135791,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,664,VMC,VMC,50,False,False,0.01,1.0,7.253121376037598,-1.3709068e-06,-0.0019741654
664,664,0.00033244420774281025,0.5965142250061035,0.0005494365468621254,2.0,0.5990672369459673,0.8140145540237427,0.6434954404830933,0.513427734375,0.7620439839993196,0.003278161399066448,0.09497173130512238,-0.36275652050971985,-0.028542334213852882,0.001113098580390215,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,665,VMC,VMC,50,False,False,0.01,1.0,7.253121376037598,-1.3709068e-06,-0.0019741654
665,665,0.0015940903685986996,0.59516441822052,0.0011144786840304732,2.0,0.5990672369459673,0.8140145540237427,0.6340326070785522,0.50390625,1.214292075997946,0.003745123278349638,0.500372052192688,-0.333731472492218,0.08556854724884033,0.001835741102695465,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,666,VMC,VMC,50,False,False,0.01,1.0,6.663052082061768,-1.3113022e-06,-0.0010440946
666,666,-0.000569482333958149,0.5972076654434204,0.00040048127993941307,2.0,0.5990672369459673,0.8140145540237427,0.6436923146247864,0.48876953125,0.8261405649973312,0.001994640100747347,0.4467596709728241,-0.3386017084121704,0.11231502890586853,0.0006125667714513838,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,667,VMC,VMC,50,False,False,0.01,1.0,6.663052082061768,-1.3113022e-06,-0.0010440946
667,667,0.0013824731577187777,0.5955737829208374,0.0006503433105535805,2.0,0.5990672369459673,0.8140145540237427,0.631174623966217,0.487060546875,0.795640459000424,0.0033365427516400814,0.3059903383255005,-0.3216090500354767,0.142971009016037,0.0015511299716308713,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,668,VMC,VMC,50,False,False,0.01,1.0,6.663052082061768,-1.3113022e-06,-0.0010440946
668,668,0.000545297865755856,0.5962197184562683,0.0006299366359598935,2.0,0.5990672369459673,0.8140145540237427,0.6358965635299683,0.490478515625,0.7378515819982567,0.0017727103549987078,0.10070455074310303,-0.3802548348903656,0.07898150384426117,0.0006888217758387327,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,669,VMC,VMC,50,False,False,0.01,1.0,6.663052082061768,-1.3113022e-06,-0.0010440946
669,669,-0.00038881783257238567,0.5964890122413635,0.0007445609662681818,2.0,0.5990672369459673,0.8140145540237427,0.6649126410484314,0.50146484375,0.7412916899993434,0.002969338558614254,0.35763657093048096,-0.32268187403678894,-0.0776335746049881,0.0012793937930837274,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,670,VMC,VMC,50,False,False,0.01,1.0,6.663052082061768,-1.3113022e-06,-0.0010440946
670,670,0.0007407090160995722,0.5972889065742493,0.0003575907612685114,2.0,0.5990672369459673,0.8140145540237427,0.6422738432884216,0.5068359375,1.1531743710002047,0.0018468161579221487,0.14474798738956451,-0.344794362783432,0.03955930098891258,0.0006246138364076614,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,671,VMC,VMC,50,False,False,0.01,1.0,7.6303229331970215,-1.7285347e-06,-0.003581643
671,671,0.002057428937405348,0.5945463180541992,0.0008247146615758538,2.0,0.5990672369459673,0.8140145540237427,0.6455836892127991,0.51708984375,0.7382490000018151,0.0026099022943526506,0.5495867133140564,-0.3083212077617645,-0.009366744197905064,0.0008460076060146093,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,672,VMC,VMC,50,False,False,0.01,1.0,7.6303229331970215,-1.7285347e-06,-0.003581643
672,672,3.902071330230683e-05,0.5963149666786194,0.0006149558466859162,2.0,0.5990672369459673,0.8140145540237427,0.6644458174705505,0.51513671875,0.7379311899967433,0.0015582272317260504,0.3427067995071411,-0.3437162935733795,0.04594068229198456,0.0005369904101826251,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,673,VMC,VMC,50,False,False,0.01,1.0,7.6303229331970215,-1.7285347e-06,-0.003581643
673,673,0.0002147709601558745,0.5960744023323059,0.000676186173222959,2.0,0.5990672369459673,0.8140145540237427,0.636449933052063,0.50537109375,0.733503240000573,0.002143820049241185,0.4403674006462097,-0.34062471985816956,0.021934598684310913,0.0006503168260678649,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,674,VMC,VMC,50,False,False,0.01,1.0,7.6303229331970215,-1.7285347e-06,-0.003581643
674,674,0.0010048174299299717,0.5960283279418945,0.00044245843309909105,2.0,0.5990672369459673,0.8140145540237427,0.6356148719787598,0.496337890625,0.7429122510002344,0.0026173971127718687,0.18790221214294434,-0.32965970039367676,0.06708236783742905,0.0018583789933472872,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,675,VMC,VMC,50,False,False,0.01,1.0,7.6303229331970215,-1.7285347e-06,-0.003581643
675,675,-4.5693013817071915e-09,0.5963709354400635,0.0005289075779728591,2.0,0.5990672369459673,0.8140145540237427,0.6369730234146118,0.498046875,1.1454805780012975,0.0033956263214349747,0.3357945382595062,-0.36616820096969604,0.19881004095077515,0.0009476264822296798,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,676,VMC,VMC,50,False,False,0.01,1.0,6.207168102264404,-3.4570694e-06,-0.001706481
676,676,0.00048670172691345215,0.5957093238830566,0.0008212305838242173,2.0,0.5990672369459673,0.8140145540237427,0.6398748755455017,0.4921875,0.7401316989999032,0.004415449686348438,0.3224674463272095,-0.3849058747291565,0.07709254324436188,0.0022106091491878033,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,677,VMC,VMC,50,False,False,0.01,1.0,6.207168102264404,-3.4570694e-06,-0.001706481
677,677,0.0001849747059168294,0.5969492793083191,0.0005364500684663653,2.0,0.5990672369459673,0.8140145540237427,0.6487281918525696,0.504150390625,0.7378545129977283,0.003657237160950899,0.2843695878982544,-0.3555458188056946,0.04473777487874031,0.001925522810779512,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,678,VMC,VMC,50,False,False,0.01,1.0,6.207168102264404,-3.4570694e-06,-0.001706481
678,678,0.0009653645101934671,0.5967755317687988,0.0004814366693608463,2.0,0.5990672369459673,0.8140145540237427,0.6499855518341064,0.5107421875,0.7478303069983667,0.002751530846580863,0.1531084030866623,-0.3328562080860138,0.04960080608725548,0.0013423782074823976,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,679,VMC,VMC,50,False,False,0.01,1.0,6.207168102264404,-3.4570694e-06,-0.001706481
679,679,0.0008261559996753931,0.5964316725730896,0.0006871844525448978,2.0,0.5990672369459673,0.8140145540237427,0.6366176009178162,0.501708984375,0.7520739050014527,0.0032948327716439962,0.47168681025505066,-0.36948418617248535,0.06382912397384644,0.0009056040435098112,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,680,VMC,VMC,50,False,False,0.01,1.0,6.207168102264404,-3.4570694e-06,-0.001706481
680,680,0.001026892103254795,0.5945317149162292,0.0011918420204892755,2.0,0.5990672369459673,0.8140145540237427,0.6374125480651855,0.4951171875,1.165696725998714,0.004410614259541035,0.20186281204223633,-0.3676888346672058,-0.016193147748708725,0.00189563340973109,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,681,VMC,VMC,50,False,False,0.01,1.0,6.1441264152526855,-2.1457672e-06,-0.0010098219
681,681,0.0005171645316295326,0.596012532711029,0.0006704469560645521,2.0,0.5990672369459673,0.8140145540237427,0.641801118850708,0.490966796875,0.74905194099847,0.0027127538342028856,0.2260807603597641,-0.34722158312797546,0.01828313060104847,0.0014157631667330861,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,682,VMC,VMC,50,False,False,0.01,1.0,6.1441264152526855,-2.1457672e-06,-0.0010098219
682,682,-0.0002444471465423703,0.5961422920227051,0.0007491849828511477,2.0,0.5990672369459673,0.8140145540237427,0.655143141746521,0.509521484375,0.8027020950030419,0.0024187539238482714,0.32446208596229553,-0.35053709149360657,0.02770245634019375,0.0010583887342363596,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,683,VMC,VMC,50,False,False,0.01,1.0,6.1441264152526855,-2.1457672e-06,-0.0010098219
683,683,0.001259088283404708,0.5957421064376831,0.0005892871995456517,2.0,0.5990672369459673,0.8140145540237427,0.6366315484046936,0.501708984375,0.7691686209982436,0.0026997688692063093,0.2892751395702362,-0.32925599813461304,0.033517755568027496,0.0011024388950318098,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,684,VMC,VMC,50,False,False,0.01,1.0,6.1441264152526855,-2.1457672e-06,-0.0010098219
684,684,0.000916907680220902,0.5954264402389526,0.0006918967701494694,2.0,0.5990672369459673,0.8140145540237427,0.6581829190254211,0.507080078125,0.7368610080011422,0.0032235372345894575,0.10762257128953934,-0.36599427461624146,0.06848045438528061,0.0011295954464003444,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,685,VMC,VMC,50,False,False,0.01,1.0,6.1441264152526855,-2.1457672e-06,-0.0010098219
685,685,0.0004581453395076096,0.5961968898773193,0.0005764865782111883,2.0,0.5990672369459673,0.8140145540237427,0.6374000906944275,0.487548828125,1.194150572999206,0.002101282589137554,0.08144208788871765,-0.3742756247520447,0.1173437237739563,0.0008074035285972059,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,686,VMC,VMC,50,False,False,0.01,1.0,6.621105670928955,-7.748604e-07,-0.00056886673
686,686,0.00022602445096708834,0.5958369970321655,0.000640961981844157,2.0,0.5990672369459673,0.8140145540237427,0.6189323663711548,0.489013671875,0.7369917260002694,0.003094918094575405,0.3060796558856964,-0.3841908276081085,0.17721012234687805,0.001000336604192853,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,687,VMC,VMC,50,False,False,0.01,1.0,6.621105670928955,-7.748604e-07,-0.00056886673
687,687,-8.082497515715659e-06,0.5963324308395386,0.0006779251853004098,2.0,0.5990672369459673,0.8140145540237427,0.6387054324150085,0.492431640625,0.7340852939996694,0.0020279029849916697,0.24140995740890503,-0.34647536277770996,-0.010810744017362595,0.0006012291414663196,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,688,VMC,VMC,50,False,False,0.01,1.0,6.621105670928955,-7.748604e-07,-0.00056886673
688,688,-0.00016937509644776583,0.5966174602508545,0.0004375097923912108,2.0,0.5990672369459673,0.8140145540237427,0.6487099528312683,0.52587890625,0.7355474039977707,0.0023947996087372303,0.18577301502227783,-0.3420107960700989,0.04351380094885826,0.0008554026135243475,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,689,VMC,VMC,50,False,False,0.01,1.0,6.621105670928955,-7.748604e-07,-0.00056886673
689,689,0.0014495828654617071,0.5955327749252319,0.0007796627469360828,2.0,0.5990672369459673,0.8140145540237427,0.6372599005699158,0.51123046875,0.7357472719995712,0.004248544108122587,0.11293759942054749,-0.35385754704475403,0.13154201209545135,0.002216498600319028,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,690,VMC,VMC,50,False,False,0.01,1.0,6.621105670928955,-7.748604e-07,-0.00056886673
690,690,0.0002225223433924839,0.5966494083404541,0.0004652803763747215,2.0,0.5990672369459673,0.8140145540237427,0.6139068603515625,0.509033203125,1.1449921200000972,0.002616151003167033,0.1376570612192154,-0.3508807420730591,0.05337948352098465,0.0010561480885371566,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,691,VMC,VMC,50,False,False,0.01,1.0,7.368470191955566,-1.1920929e-06,-0.0019241571
691,691,0.0005755620077252388,0.5965414047241211,0.0005506616435013711,2.0,0.5990672369459673,0.8140145540237427,0.6494529843330383,0.497802734375,0.732559788000799,0.0032489800360053778,0.31999972462654114,-0.3699931800365448,0.02578268200159073,0.001931332633830607,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,692,VMC,VMC,50,False,False,0.01,1.0,7.368470191955566,-1.1920929e-06,-0.0019241571
692,692,0.0007470791460946202,0.5955783128738403,0.0007008744869381189,2.0,0.5990672369459673,0.8140145540237427,0.6421349048614502,0.5,0.7345088580004813,0.0023165601305663586,0.318227618932724,-0.3960851728916168,0.13540109992027283,0.0008915549842640758,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,693,VMC,VMC,50,False,False,0.01,1.0,7.368470191955566,-1.1920929e-06,-0.0019241571
693,693,0.0007368215592578053,0.5958421230316162,0.0007434830768033862,2.0,0.5990672369459673,0.8140145540237427,0.6369878649711609,0.495361328125,0.7953741509991232,0.002473849104717374,0.11813174933195114,-0.3366549015045166,0.02506505884230137,0.0008403281099162996,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,694,VMC,VMC,50,False,False,0.01,1.0,7.368470191955566,-1.1920929e-06,-0.0019241571
694,694,-0.0007313113892450929,0.597184419631958,0.0004239740374032408,2.0,0.5990672369459673,0.8140145540237427,0.6358487606048584,0.49267578125,0.7342700480003259,0.001779036596417427,0.47301575541496277,-0.30743178725242615,0.03508325293660164,0.0007730834186077118,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,695,VMC,VMC,50,False,False,0.01,1.0,7.368470191955566,-1.1920929e-06,-0.0019241571
